Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Timestamp,Flow_Duration,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Bwd_Pkt_Len_Max,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Std,FIN_Flag_Cnt,Pkt_Size_Avg,Init_Bwd_Win_Byts,Idle_Mean,Idle_Max,Idle_Min,Label
12151,25883,5823,73,443,1517,27,0.0,2740.0,1460.0,101481481.48,111111.11,13.5,2.12,15.0,12.0,0.0,15.0,15.0,0.0,15.0,40,37037.04,74074.07,705.12,0,1400.0,16425,13.5,15.0,12.0,1
110,25883,56361,121,10101,3008,122,20.0,20.0,20.0,327868.85,16393.44,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,8,8196.72,8196.72,0.0,0,30.0,-1,122.0,122.0,122.0,1
47158,9,443,205,51875,2952,71,1448.0,1448.0,1448.0,40788732.39,28169.01,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,32,14084.51,14084.51,0.0,0,2172.0,252,71.0,71.0,71.0,1
62689,25889,64776,233,9988,3226,8,64.0,32.0,32.0,12000000.0,375000.0,4.0,2.83,6.0,2.0,2.0,0.0,0.0,0.0,0.0,8,250000.0,125000.0,0.0,0,42.67,-1,4.0,6.0,2.0,1
12718,25886,56242,200,9020,1078,122,0.0,2089.0,1388.0,17122950.82,16393.44,122.0,0.0,122.0,122.0,0.0,122.0,122.0,0.0,122.0,64,0.0,16393.44,396.64,0,1738.5,1869,122.0,122.0,122.0,1
46179,2,443,201,57894,2437,84,1350.0,1350.0,1350.0,32142857.14,23809.52,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,8,11904.76,11904.76,0.0,0,2025.0,-1,84.0,84.0,84.0,1
13163,25883,51996,233,8899,3204,121,256.0,32.0,32.0,2380165.29,74380.17,15.12,12.78,36.0,3.0,114.0,0.0,0.0,0.0,0.0,8,66115.7,8264.46,0.0,0,35.56,-1,15.12,36.0,3.0,1
47158,9,443,205,51875,2943,144,1448.0,1160.0,1160.0,18111111.11,13888.89,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,32,6944.44,6944.44,166.28,0,1884.0,252,144.0,144.0,144.0,1
47156,7,443,205,43238,3290,162,1441.0,1441.0,1441.0,17790123.46,12345.68,162.0,0.0,162.0,162.0,0.0,0.0,0.0,0.0,0.0,32,6172.84,6172.84,0.0,0,2161.5,252,162.0,162.0,162.0,1
63666,25889,49849,294,443,2522,126,0.0,37.0,37.0,293650.79,15873.02,126.0,0.0,126.0,126.0,0.0,126.0,126.0,0.0,126.0,40,0.0,15873.02,21.36,0,37.0,17913,0.0,0.0,0.0,1
12446,25883,10000,203,10101,3473,140,1430.0,1430.0,1430.0,20428571.43,14285.71,140.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,8,7142.86,7142.86,0.0,0,2145.0,-1,140.0,140.0,140.0,1
12690,25886,52717,200,9020,1802,119,0.0,1418.0,1388.0,11915966.39,16806.72,119.0,0.0,119.0,119.0,0.0,119.0,119.0,0.0,119.0,64,0.0,16806.72,784.04,0,1403.0,1869,119.0,119.0,119.0,1
12723,25886,56275,200,9020,1500,118,0.0,0.0,0.0,0.0,16949.15,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,32,8474.58,8474.58,0.0,0,0.0,32679,118.0,118.0,118.0,1
12446,25883,10000,203,10101,3466,231,1430.0,1430.0,1430.0,12380952.38,8658.01,231.0,0.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,8,4329.0,4329.0,0.0,0,2145.0,-1,231.0,231.0,231.0,1
12447,25883,56361,203,10101,3380,223,0.0,136.0,40.0,609865.47,17937.22,74.33,1.53,76.0,73.0,0.0,223.0,74.33,1.53,76.0,32,0.0,17937.22,4.38,0,44.0,-1,74.33,76.0,73.0,1
12446,25883,10000,203,10101,3470,74,1430.0,1430.0,1430.0,38648648.65,27027.03,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,8,13513.51,13513.51,0.0,0,2145.0,-1,74.0,74.0,74.0,1
12447,25883,56361,203,10101,3378,290,1430.0,1430.0,1430.0,9862068.97,6896.55,290.0,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,8,3448.28,3448.28,0.0,0,2145.0,-1,290.0,290.0,290.0,1
12682,25883,9020,203,49784,2689,247,2776.0,1388.0,1388.0,16858299.6,12145.75,123.5,10.61,131.0,116.0,131.0,0.0,0.0,0.0,0.0,32,8097.17,4048.58,0.0,0,1850.67,1869,123.5,131.0,116.0,0
55363,14646,5165,205,19604,516,435,0.0,0.0,0.0,0.0,4597.7,435.0,0.0,435.0,435.0,0.0,435.0,435.0,0.0,435.0,40,0.0,4597.7,0.0,0,0.0,0,0.0,0.0,0.0,1
18935,30798,8075,200,554,3674,3229,0.0,0.0,0.0,0.0,619.39,3229.0,0.0,3229.0,3229.0,0.0,3229.0,3229.0,0.0,3229.0,44,0.0,619.39,0.0,0,0.0,14600,3229.0,3229.0,3229.0,1
12691,25886,52727,200,9020,2034,151,0.0,0.0,0.0,0.0,19867.55,75.5,2.12,77.0,74.0,74.0,0.0,0.0,0.0,0.0,32,13245.03,6622.52,0.0,0,0.0,32679,75.5,77.0,74.0,1
13159,25883,51992,233,8899,3199,12,32.0,32.0,32.0,5333333.33,166666.67,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,8,83333.33,83333.33,0.0,0,48.0,-1,12.0,12.0,12.0,1
21881,33740,6600,200,554,3666,4080,0.0,0.0,0.0,0.0,490.2,4080.0,0.0,4080.0,4080.0,0.0,4080.0,4080.0,0.0,4080.0,44,0.0,490.2,0.0,0,0.0,14600,4080.0,4080.0,4080.0,1
62688,25889,64775,233,9988,3219,68,96.0,32.0,32.0,1882352.94,58823.53,22.67,35.8,64.0,2.0,4.0,0.0,0.0,0.0,0.0,8,44117.65,14705.88,0.0,0,40.0,-1,22.67,64.0,2.0,1
13604,25883,60061,233,8011,3457,16,70.0,35.0,35.0,6562500.0,187500.0,8.0,2.83,10.0,6.0,10.0,0.0,0.0,0.0,0.0,8,125000.0,62500.0,0.0,0,46.67,-1,8.0,10.0,6.0,1
13714,25883,60164,233,8899,3266,21,128.0,32.0,32.0,7619047.62,238095.24,5.25,3.95,11.0,2.0,19.0,0.0,0.0,0.0,0.0,8,190476.19,47619.05,0.0,0,38.4,-1,5.25,11.0,2.0,1
61884,25889,51993,233,8899,3197,4,32.0,32.0,32.0,16000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8,250000.0,250000.0,0.0,0,48.0,-1,4.0,4.0,4.0,1
47158,9,443,205,51875,2967,111,1448.0,824.0,824.0,20468468.47,18018.02,111.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,32,9009.01,9009.01,360.27,0,1548.0,252,111.0,111.0,111.0,1
12682,25883,9020,203,49784,2668,480,4194.0,1388.0,1388.0,11629166.67,10416.67,120.0,46.78,181.0,67.0,299.0,0.0,0.0,0.0,0.0,32,8333.33,2083.33,554.4,0,1394.0,1869,120.0,181.0,67.0,0
62425,25889,60151,233,8899,3242,5,64.0,32.0,32.0,19200000.0,600000.0,2.5,0.71,3.0,2.0,3.0,0.0,0.0,0.0,0.0,8,400000.0,200000.0,0.0,0,42.67,-1,2.5,3.0,2.0,1
47156,7,443,205,43238,3254,116,1441.0,1441.0,1441.0,24844827.59,17241.38,116.0,0.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,32,8620.69,8620.69,0.0,0,2161.5,252,116.0,116.0,116.0,1
12447,25883,56361,203,10101,3348,113,1430.0,1430.0,1430.0,25309734.51,17699.12,113.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,8,8849.56,8849.56,0.0,0,2145.0,-1,113.0,113.0,113.0,1
12712,25886,53242,200,9020,4013,76,0.0,2776.0,1388.0,36526315.79,26315.79,76.0,0.0,76.0,76.0,0.0,76.0,76.0,0.0,76.0,64,0.0,26315.79,0.0,0,2082.0,1869,76.0,76.0,76.0,1
62440,25889,60166,233,8899,3245,283,96.0,32.0,32.0,452296.82,14134.28,94.33,116.97,229.0,18.0,247.0,0.0,0.0,0.0,0.0,8,10600.71,3533.57,0.0,0,40.0,-1,94.33,229.0,18.0,1
13688,25883,60138,233,8899,3261,22,96.0,32.0,32.0,5818181.82,181818.18,7.33,5.13,13.0,3.0,9.0,0.0,0.0,0.0,0.0,8,136363.64,45454.55,0.0,0,40.0,-1,7.33,13.0,3.0,1
12682,25883,9020,203,49784,2841,241,1388.0,1388.0,1388.0,11518672.2,8298.76,241.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,32,4149.38,4149.38,0.0,0,2082.0,1869,241.0,241.0,241.0,0
47156,7,443,205,43238,3492,231,1441.0,1441.0,1441.0,12476190.48,8658.01,231.0,0.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,32,4329.0,4329.0,0.0,0,2161.5,252,231.0,231.0,231.0,1
47156,7,443,205,43238,3305,126,1441.0,1441.0,1441.0,22873015.87,15873.02,126.0,0.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,32,7936.51,7936.51,0.0,0,2161.5,252,126.0,126.0,126.0,1
12687,25886,52704,200,9020,1712,78,0.0,1418.0,1388.0,18179487.18,25641.03,78.0,0.0,78.0,78.0,0.0,78.0,78.0,0.0,78.0,64,0.0,25641.03,784.04,0,1403.0,1869,78.0,78.0,78.0,1
12447,25883,56361,203,10101,3367,237,2860.0,1430.0,1430.0,18101265.82,12658.23,118.5,0.71,119.0,118.0,118.0,0.0,0.0,0.0,0.0,8,8438.82,4219.41,0.0,0,1906.67,-1,118.5,119.0,118.0,1
12698,25886,52930,200,9020,638,142,0.0,4164.0,1388.0,29323943.66,21126.76,71.0,0.0,71.0,71.0,0.0,142.0,71.0,0.0,71.0,96,0.0,21126.76,0.0,0,1850.67,1869,71.0,71.0,71.0,1
12723,25886,56275,200,9020,1513,83,0.0,0.0,0.0,0.0,24096.39,83.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,32,12048.19,12048.19,0.0,0,0.0,32679,83.0,83.0,83.0,1
12731,25883,9020,204,44144,3640,62705,3134.0,1388.0,1388.0,72115.46,223.27,4823.46,13307.89,48963.0,121.0,59092.0,62705.0,10450.83,20736.32,52587.0,224,111.63,111.63,583.35,0,422.14,32678,10030.33,48963.0,1169.0,1
12657,25886,10121,200,9020,1054,150,0.0,4164.0,1388.0,27760000.0,20000.0,75.0,1.41,76.0,74.0,0.0,150.0,75.0,1.41,76.0,96,0.0,20000.0,0.0,0,1850.67,1869,75.0,76.0,74.0,1
55,25886,56410,107,80,3443,237,0.0,0.0,0.0,0.0,16877.64,79.0,1.0,80.0,78.0,157.0,0.0,0.0,0.0,0.0,32,12658.23,4219.41,0.0,0,0.0,2048,79.0,80.0,78.0,1
61887,25889,51996,233,8899,3201,19,32.0,32.0,32.0,3368421.05,105263.16,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,8,52631.58,52631.58,0.0,0,48.0,-1,19.0,19.0,19.0,1
47156,7,443,205,43238,3293,181,1441.0,1441.0,1441.0,15922651.93,11049.72,181.0,0.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,32,5524.86,5524.86,0.0,0,2161.5,252,181.0,181.0,181.0,1
47159,25889,46201,14,80,3582,190,0.0,2896.0,1448.0,15242105.26,10526.32,190.0,0.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,64,0.0,10526.32,0.0,0,2172.0,235,190.0,190.0,190.0,1
63581,25889,43697,294,443,3525,78,0.0,37.0,37.0,474358.97,25641.03,78.0,0.0,78.0,78.0,0.0,78.0,78.0,0.0,78.0,40,0.0,25641.03,21.36,0,37.0,26833,0.0,0.0,0.0,1
12446,25883,10000,203,10101,3485,177,20.0,20.0,20.0,225988.7,11299.44,177.0,0.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,8,5649.72,5649.72,0.0,0,30.0,-1,177.0,177.0,177.0,1
12682,25883,9020,203,49784,2656,400,4194.0,1388.0,1388.0,13955000.0,12500.0,100.0,26.55,131.0,72.0,315.0,0.0,0.0,0.0,0.0,32,10000.0,2500.0,554.4,0,1394.0,1869,100.0,131.0,72.0,0
47156,7,443,205,43238,3457,187,1441.0,1441.0,1441.0,15411764.71,10695.19,187.0,0.0,187.0,187.0,0.0,0.0,0.0,0.0,0.0,32,5347.59,5347.59,0.0,0,2161.5,252,187.0,187.0,187.0,1
12447,25883,56361,203,10101,3365,186,2860.0,1430.0,1430.0,23064516.13,16129.03,93.0,26.87,112.0,74.0,112.0,0.0,0.0,0.0,0.0,8,10752.69,5376.34,0.0,0,1906.67,-1,93.0,112.0,74.0,1
61642,25889,1466,233,52330,3260,215,0.0,0.0,0.0,0.0,9302.33,215.0,0.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,20,4651.16,4651.16,0.0,0,0.0,8118,215.0,215.0,215.0,1
47156,7,443,205,43238,3214,81,1441.0,1441.0,1441.0,35580246.91,24691.36,81.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,32,12345.68,12345.68,0.0,0,2161.5,252,81.0,81.0,81.0,1
63982,25889,51563,297,7000,3583,121,0.0,2920.0,1460.0,24132231.4,16528.93,121.0,0.0,121.0,121.0,0.0,121.0,121.0,0.0,121.0,40,0.0,16528.93,0.0,0,2190.0,29796,121.0,121.0,121.0,1
13650,25883,60100,233,8899,3252,13,160.0,32.0,32.0,14769230.77,461538.46,2.6,1.52,5.0,1.0,8.0,0.0,0.0,0.0,0.0,8,384615.38,76923.08,0.0,0,37.33,-1,3.0,5.0,2.0,1
29978,41823,2272,200,554,3660,2627,0.0,0.0,0.0,0.0,761.32,2627.0,0.0,2627.0,2627.0,0.0,2627.0,2627.0,0.0,2627.0,44,0.0,761.32,0.0,0,0.0,14600,2627.0,2627.0,2627.0,1
63115,25889,51252,283,443,3447,122,0.0,2896.0,1448.0,23737704.92,16393.44,122.0,0.0,122.0,122.0,0.0,122.0,122.0,0.0,122.0,64,0.0,16393.44,0.0,0,2172.0,155,122.0,122.0,122.0,1
46681,0,80,204,42848,1436,73,1460.0,1460.0,1460.0,40000000.0,27397.26,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,20,13698.63,13698.63,0.0,0,2190.0,55,73.0,73.0,73.0,1
12682,25883,9020,203,49784,2698,170,1388.0,1388.0,1388.0,16329411.76,11764.71,170.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,32,5882.35,5882.35,0.0,0,2082.0,1869,170.0,170.0,170.0,0
12682,25883,9020,203,49784,2821,193,1418.0,1388.0,1388.0,14538860.1,15544.04,96.5,28.99,117.0,76.0,117.0,0.0,0.0,0.0,0.0,32,10362.69,5181.35,679.0,0,1398.0,1869,96.5,117.0,76.0,0
12446,25883,10000,203,10101,3472,199,2860.0,1430.0,1430.0,21557788.94,15075.38,99.5,36.06,125.0,74.0,74.0,0.0,0.0,0.0,0.0,8,10050.25,5025.13,0.0,0,1906.67,-1,99.5,125.0,74.0,1
12714,25883,9020,203,56196,925,77,0.0,0.0,0.0,0.0,25974.03,77.0,0.0,77.0,77.0,0.0,77.0,77.0,0.0,77.0,64,0.0,25974.03,0.0,0,0.0,32768,77.0,77.0,77.0,1
63608,25889,45861,294,443,1375,123,0.0,2920.0,1460.0,23739837.4,16260.16,123.0,0.0,123.0,123.0,0.0,123.0,123.0,0.0,123.0,40,0.0,16260.16,0.0,0,2190.0,15544,123.0,123.0,123.0,1
61890,25889,51999,233,8899,3201,10,32.0,32.0,32.0,6400000.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,8,100000.0,100000.0,0.0,0,48.0,-1,10.0,10.0,10.0,1
63982,25889,51563,297,7000,3582,136,0.0,1486.0,1460.0,10926470.59,14705.88,136.0,0.0,136.0,136.0,0.0,136.0,136.0,0.0,136.0,40,0.0,14705.88,827.92,0,756.0,29796,136.0,136.0,136.0,1
47156,7,443,205,43238,3495,118,1441.0,1441.0,1441.0,24423728.81,16949.15,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,32,8474.58,8474.58,0.0,0,2161.5,252,118.0,118.0,118.0,1
62687,25889,64774,233,9988,3220,115,2016.0,32.0,32.0,17808695.65,556521.74,1.83,1.24,8.0,1.0,107.0,0.0,0.0,0.0,0.0,8,547826.09,8695.65,0.0,0,32.5,-1,2.53,8.0,2.0,1
13969,25883,64780,233,9988,3238,4,32.0,32.0,32.0,16000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8,250000.0,250000.0,0.0,0,48.0,-1,4.0,4.0,4.0,1
12446,25883,10000,203,10101,3459,252,2240.0,1430.0,1430.0,14563492.06,11904.76,126.0,14.14,136.0,116.0,136.0,0.0,0.0,0.0,0.0,8,7936.51,3968.25,310.0,0,1700.0,-1,126.0,136.0,116.0,1
47158,9,443,205,51875,2961,141,1448.0,1448.0,1448.0,20539007.09,14184.4,141.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,32,7092.2,7092.2,0.0,0,2172.0,252,141.0,141.0,141.0,1
5553,10778,2143,200,554,3693,3055,0.0,0.0,0.0,0.0,654.66,3055.0,0.0,3055.0,3055.0,0.0,3055.0,3055.0,0.0,3055.0,44,0.0,654.66,0.0,0,0.0,14600,3055.0,3055.0,3055.0,1
12708,25886,53190,200,9020,3899,115,0.0,2776.0,1388.0,24139130.43,17391.3,115.0,0.0,115.0,115.0,0.0,115.0,115.0,0.0,115.0,64,0.0,17391.3,0.0,0,2082.0,1869,115.0,115.0,115.0,1
5129,9800,7943,200,554,3701,3043,0.0,0.0,0.0,0.0,657.25,3043.0,0.0,3043.0,3043.0,0.0,3043.0,3043.0,0.0,3043.0,44,0.0,657.25,0.0,0,0.0,14600,3043.0,3043.0,3043.0,1
12446,25883,10000,203,10101,3493,225,2860.0,446.0,446.0,14693333.33,13333.33,112.5,53.03,150.0,75.0,75.0,0.0,0.0,0.0,0.0,8,8888.89,4444.44,568.11,0,1250.67,-1,112.5,150.0,75.0,1
12690,25886,52717,200,9020,1908,150,0.0,0.0,0.0,0.0,20000.0,75.0,1.41,76.0,74.0,74.0,0.0,0.0,0.0,0.0,32,13333.33,6666.67,0.0,0,0.0,32679,75.0,76.0,74.0,1
12700,25886,52942,200,9020,688,120,0.0,1418.0,1388.0,11816666.67,16666.67,120.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,120.0,64,0.0,16666.67,784.04,0,1403.0,1869,120.0,120.0,120.0,1
47158,9,443,205,51875,2966,76,280.0,1448.0,1448.0,22736842.11,26315.79,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,32,13157.89,13157.89,674.35,0,1588.0,252,76.0,76.0,76.0,1
47158,9,443,205,51875,2974,81,1448.0,1448.0,1448.0,35753086.42,24691.36,81.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,32,12345.68,12345.68,0.0,0,2172.0,252,81.0,81.0,81.0,1
29439,41285,8850,200,554,3666,3953,0.0,0.0,0.0,0.0,505.94,3953.0,0.0,3953.0,3953.0,0.0,3953.0,3953.0,0.0,3953.0,44,0.0,505.94,0.0,0,0.0,14600,3953.0,3953.0,3953.0,1
12698,25886,52930,200,9020,651,82,0.0,1418.0,1388.0,17292682.93,24390.24,82.0,0.0,82.0,82.0,0.0,82.0,82.0,0.0,82.0,64,0.0,24390.24,784.04,0,724.0,1869,82.0,82.0,82.0,1
12446,25883,10000,203,10101,3486,82,20.0,20.0,20.0,487804.88,24390.24,82.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,8,12195.12,12195.12,0.0,0,30.0,-1,82.0,82.0,82.0,1
63257,25889,33840,292,443,3360,80,0.0,0.0,0.0,0.0,25000.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,20,12500.0,12500.0,0.0,0,0.0,23360,80.0,80.0,80.0,1
62448,25889,60174,233,8899,3248,261,96.0,32.0,32.0,490421.46,15325.67,87.0,142.03,251.0,4.0,255.0,0.0,0.0,0.0,0.0,8,11494.25,3831.42,0.0,0,40.0,-1,87.0,251.0,4.0,1
12722,25886,56266,200,9020,1384,73,0.0,2776.0,1388.0,38027397.26,27397.26,73.0,0.0,73.0,73.0,0.0,73.0,73.0,0.0,73.0,64,0.0,27397.26,0.0,0,2082.0,1869,73.0,73.0,73.0,1
47158,9,443,205,51875,2970,139,1448.0,1448.0,1448.0,20834532.37,14388.49,139.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,32,7194.24,7194.24,0.0,0,2172.0,252,139.0,139.0,139.0,1
57252,18019,4805,205,19604,527,1004,0.0,0.0,0.0,0.0,1992.03,1004.0,0.0,1004.0,1004.0,0.0,1004.0,1004.0,0.0,1004.0,40,0.0,1992.03,0.0,0,0.0,0,1004.0,1004.0,1004.0,1
110,25883,56361,121,10101,3033,72,1430.0,1430.0,1430.0,39722222.22,27777.78,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,8,13888.89,13888.89,0.0,0,2145.0,-1,72.0,72.0,72.0,1
6006,11798,1882,200,554,3696,2278,0.0,0.0,0.0,0.0,877.96,2278.0,0.0,2278.0,2278.0,0.0,2278.0,2278.0,0.0,2278.0,44,0.0,877.96,0.0,0,0.0,14600,2278.0,2278.0,2278.0,1
12446,25883,10000,203,10101,3451,168,40.0,20.0,20.0,357142.86,17857.14,84.0,4.24,87.0,81.0,87.0,0.0,0.0,0.0,0.0,8,11904.76,5952.38,0.0,0,26.67,-1,84.0,87.0,81.0,1
12723,25886,56275,200,9020,1496,148,0.0,4164.0,1388.0,28135135.14,20270.27,74.0,1.41,75.0,73.0,0.0,148.0,74.0,1.41,75.0,96,0.0,20270.27,0.0,0,1850.67,1869,74.0,75.0,73.0,1
12691,25886,52727,200,9020,2134,148,0.0,1418.0,1388.0,9581081.08,13513.51,148.0,0.0,148.0,148.0,0.0,148.0,148.0,0.0,148.0,64,0.0,13513.51,784.04,0,1403.0,1869,148.0,148.0,148.0,1
38391,50226,6896,200,554,3662,11000,0.0,0.0,0.0,0.0,181.82,11000.0,0.0,11000.0,11000.0,0.0,11000.0,11000.0,0.0,11000.0,44,0.0,181.82,0.0,0,0.0,14600,11000.0,11000.0,11000.0,1
13753,25883,60203,233,8899,3273,9,32.0,32.0,32.0,7111111.11,222222.22,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8,111111.11,111111.11,0.0,0,48.0,-1,9.0,9.0,9.0,1
12722,25886,56266,200,9020,1332,134,0.0,2776.0,1388.0,20716417.91,14925.37,134.0,0.0,134.0,134.0,0.0,134.0,134.0,0.0,134.0,64,0.0,14925.37,0.0,0,2082.0,1869,134.0,134.0,134.0,1
12690,25883,9020,203,52717,1953,141,1388.0,1388.0,1388.0,19687943.26,14184.4,141.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,32,7092.2,7092.2,0.0,0,2082.0,1869,141.0,141.0,141.0,1
12682,25883,9020,203,49784,2683,277,1388.0,1388.0,1388.0,10021660.65,7220.22,277.0,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.0,32,3610.11,3610.11,0.0,0,2082.0,1869,277.0,277.0,277.0,0
52092,8860,3210,205,19604,468,1178,0.0,0.0,0.0,0.0,1697.79,1178.0,0.0,1178.0,1178.0,0.0,1178.0,1178.0,0.0,1178.0,40,0.0,1697.79,0.0,0,0.0,0,1178.0,1178.0,1178.0,1
12708,25886,53190,200,9020,3765,142,0.0,0.0,0.0,0.0,21126.76,71.0,4.24,74.0,68.0,68.0,0.0,0.0,0.0,0.0,32,14084.51,7042.25,0.0,0,0.0,32679,71.0,74.0,68.0,1
28001,39848,6884,200,554,3662,9052,0.0,0.0,0.0,0.0,220.95,9052.0,0.0,9052.0,9052.0,0.0,9052.0,9052.0,0.0,9052.0,44,0.0,220.95,0.0,0,0.0,14600,9052.0,9052.0,9052.0,1
62448,25889,60174,233,8899,3248,172,160.0,32.0,32.0,1116279.07,34883.72,34.4,71.89,163.0,2.0,170.0,0.0,0.0,0.0,0.0,8,29069.77,5813.95,0.0,0,37.33,-1,34.4,163.0,2.0,1
12682,25883,9020,203,49784,2676,249,1418.0,1388.0,1388.0,11269076.31,12048.19,124.5,12.02,133.0,116.0,133.0,0.0,0.0,0.0,0.0,32,8032.13,4016.06,679.0,0,1398.0,1869,124.5,133.0,116.0,0
12447,25883,56361,203,10101,3313,266,4290.0,1430.0,1430.0,21503759.4,15037.59,88.67,32.39,126.0,68.0,140.0,0.0,0.0,0.0,0.0,8,11278.2,3759.4,0.0,0,1787.5,-1,88.67,126.0,68.0,1
47156,7,443,205,43238,3508,251,1441.0,1441.0,1441.0,11482071.71,7968.13,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,32,3984.06,3984.06,0.0,0,2161.5,252,251.0,251.0,251.0,1
13743,25883,60193,233,8899,3270,177,32.0,32.0,32.0,361581.92,11299.44,177.0,0.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,8,5649.72,5649.72,0.0,0,48.0,-1,177.0,177.0,177.0,1
63881,57910,8281,205,51298,3445,212,1460.0,1460.0,1460.0,13773584.91,9433.96,212.0,0.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,20,4716.98,4716.98,0.0,0,2190.0,16616,212.0,212.0,212.0,1
629,25882,50490,300,5355,3686,699,96.0,32.0,32.0,183118.74,5722.46,233.0,22.52,259.0,220.0,440.0,0.0,0.0,0.0,0.0,8,4291.85,1430.62,0.0,0,40.0,-1,0.0,0.0,0.0,1
46717,25888,40796,45,443,1400,175,0.0,4344.0,1448.0,24822857.14,17142.86,87.5,27.58,107.0,68.0,0.0,175.0,87.5,27.58,107.0,96,0.0,17142.86,0.0,0,1930.67,86,87.5,107.0,68.0,1
12690,25883,9020,203,52717,1955,144,2776.0,1388.0,1388.0,28916666.67,20833.33,72.0,0.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,32,13888.89,6944.44,0.0,0,1850.67,1869,72.0,72.0,72.0,1
12708,25886,53190,200,9020,3798,86,0.0,1418.0,1388.0,16488372.09,23255.81,86.0,0.0,86.0,86.0,0.0,86.0,86.0,0.0,86.0,64,0.0,23255.81,784.04,0,1403.0,1869,86.0,86.0,86.0,1
62692,25889,64779,233,9988,3230,42,1408.0,32.0,32.0,34285714.29,1071428.57,0.95,0.94,6.0,0.0,42.0,0.0,0.0,0.0,0.0,8,1047619.05,23809.52,0.0,0,32.71,-1,3.0,6.0,2.0,1
284,25889,44082,186,443,619,114,0.0,2896.0,1448.0,25403508.77,17543.86,114.0,0.0,114.0,114.0,0.0,114.0,114.0,0.0,114.0,64,0.0,17543.86,0.0,0,2172.0,74,114.0,114.0,114.0,1
62383,25889,60109,233,8899,3233,227,32.0,32.0,32.0,281938.33,8810.57,227.0,0.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,8,4405.29,4405.29,0.0,0,48.0,-1,227.0,227.0,227.0,1
12447,25883,56361,203,10101,3349,234,2860.0,1430.0,1430.0,18333333.33,12820.51,117.0,2.83,119.0,115.0,119.0,0.0,0.0,0.0,0.0,8,8547.01,4273.5,0.0,0,1906.67,-1,117.0,119.0,115.0,1
